Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
2243,7/27/17,Oficina,Venta,Monterrey,65,598195 ,10/30/18,Joaquín,Vendida,460
2244,7/28/17,Casa,Venta,Tijuana,294,2618364 ,10/26/18,,En Proceso,455
2245,7/28/17,Estacionamiento,Venta,Cancún,242,1844282 ,10/26/18,,En Proceso,455
2246,7/28/18,Casa,Alquiler,Tijuana,239,2199995 ,3/4/19,Jesús,Vendida,219
2247,7/28/17,Estacionamiento,Alquiler,Ciudad de México,282,1170300 ,12/15/18,Jesús,Vendida,505
2248,7/29/18,Terreno,Alquiler,Tijuana,117,610740 ,4/6/19,María,Vendida,251
2249,7/29/18,Industrial,Venta,Ciudad de México,84,769860 ,1/2/19,Joaquín,Vendida,157
2250,7/30/17,Local,Alquiler,Tijuana,93,867783 ,12/30/18,María,Vendida,518
2251,7/31/18,Terreno,Alquiler,Ciudad de México,102,688092 ,1/21/19,Joaquín,Vendida,174
2252,7/31/17,Terreno,Venta,Cancún,194,1476534 ,11/27/18,Luisa,Vendida,484
2253,7/31/18,Oficina,Alquiler,Ciudad de México,291,2874207 ,4/24/19,Jesús,Vendida,267
2254,7/31/17,Estacionamiento,Alquiler,Ciudad de México,108,1002348 ,10/29/18,,En Proceso,455
2255,7/31/18,Departamento,Alquiler,Cancún,52,395096 ,3/21/19,María,Vendida,233
2256,8/1/17,Local,Venta,Cancún,277,1232927 ,10/30/18,,En Proceso,455
2257,8/1/17,Terreno,Venta,Monterrey,97,515555 ,10/30/18,,En Proceso,455
2258,8/2/18,Terreno,Venta,Monterrey,259,1202537 ,4/16/19,María,Vendida,257
2259,8/2/18,Estacionamiento,Alquiler,Ciudad de México,237,1732233 ,1/23/19,Pedro,Vendida,174
2260,8/2/18,Terreno,Venta,Cancún,295,1706280 ,2/3/19,Joaquín,Vendida,185
2261,8/3/18,Estacionamiento,Alquiler,Cancún,53,395751 ,4/18/19,Joaquín,Vendida,258
2262,8/3/17,Departamento,Venta,Ciudad de México,291,1776555 ,11/1/18,,En Proceso,455
2263,8/4/18,Industrial,Venta,Ciudad de México,186,1527618 ,3/26/19,Joaquín,Vendida,234
2264,8/4/18,Departamento,Venta,Cancún,115,880440 ,1/21/19,María,Vendida,170
2265,8/6/18,Terreno,Venta,Monterrey,234,1994382 ,3/4/19,María,Vendida,210
2266,8/6/18,Departamento,Alquiler,Cancún,253,2211979 ,3/5/19,María,Vendida,211
2267,8/7/18,Estacionamiento,Alquiler,Tijuana,169,1673607 ,1/7/19,Luisa,Vendida,153
2268,8/7/18,Estacionamiento,Venta,Monterrey,249,1422537 ,4/2/19,Luisa,Vendida,238
2269,8/8/17,Oficina,Alquiler,Monterrey,97,696169 ,11/6/18,,En Proceso,455
2270,8/8/17,Estacionamiento,Venta,Monterrey,211,1456322 ,11/23/18,Carmen,Vendida,472
2271,8/8/17,Local,Venta,Cancún,78,596778 ,12/6/18,Pedro,Vendida,485
2272,8/8/18,Oficina,Venta,Monterrey,133,1053227 ,1/30/19,Jesús,Vendida,175
2273,8/8/17,Industrial,Alquiler,Ciudad de México,275,2171950 ,11/6/18,,En Proceso,455
2274,8/9/18,Casa,Alquiler,Ciudad de México,274,1233000 ,2/5/19,Joaquín,Vendida,180
2275,8/9/17,Industrial,Venta,Tijuana,282,2205240 ,11/7/18,,En Proceso,455
2276,8/10/17,Casa,Venta,Ciudad de México,232,1341656 ,12/1/18,Joaquín,Vendida,478
2277,8/11/18,Oficina,Alquiler,Cancún,268,1984808 ,3/6/19,Carmen,Vendida,207
2278,8/11/18,Industrial,Alquiler,Tijuana,270,1705320 ,3/26/19,Luisa,Vendida,227
2279,8/11/17,Local,Alquiler,Tijuana,220,1772540 ,12/25/18,Pedro,Vendida,501
2280,8/11/18,Casa,Venta,Monterrey,112,1093456 ,1/24/19,Pedro,Vendida,166
2281,8/11/17,Departamento,Venta,Cancún,275,1324125 ,12/31/18,Carmen,Vendida,507
2282,8/12/17,Industrial,Alquiler,Tijuana,126,1199394 ,11/10/18,,En Proceso,455
2283,8/13/17,Local,Venta,Cancún,98,957264 ,11/11/18,,En Proceso,455
2284,8/13/17,Estacionamiento,Venta,Tijuana,110,643060 ,12/24/18,Carmen,Vendida,498
2285,8/13/17,Departamento,Alquiler,Monterrey,297,2909412 ,11/11/18,,En Proceso,455
2286,8/13/17,Terreno,Venta,Ciudad de México,118,891136 ,11/11/18,,En Proceso,455
2287,8/13/17,Oficina,Alquiler,Tijuana,86,733236 ,12/15/18,Jesús,Vendida,489
2288,8/14/17,Oficina,Alquiler,Tijuana,192,1622400 ,11/16/18,Carmen,Vendida,459
2289,8/14/18,Estacionamiento,Alquiler,Cancún,207,1473219 ,2/20/19,Jesús,Vendida,190
2290,8/14/17,Oficina,Venta,Cancún,73,395149 ,11/12/18,,En Proceso,455
2291,8/15/17,Casa,Alquiler,Cancún,61,563762 ,11/13/18,,En Proceso,455
2292,8/16/17,Oficina,Venta,Monterrey,81,557604 ,12/17/18,Carmen,Vendida,488
2293,8/17/17,Local,Venta,Ciudad de México,179,954249 ,12/21/18,Carmen,Vendida,491
2294,8/17/17,Terreno,Alquiler,Monterrey,116,1041448 ,11/15/18,,En Proceso,455
2295,8/19/17,Estacionamiento,Venta,Ciudad de México,164,1165548 ,11/17/18,,En Proceso,455
2296,8/21/18,Industrial,Alquiler,Monterrey,71,336043 ,3/5/19,Luisa,Vendida,196
2297,8/21/18,Oficina,Venta,Tijuana,258,2539236 ,1/11/19,Joaquín,Vendida,143
2298,8/21/17,Estacionamiento,Alquiler,Ciudad de México,118,853494 ,11/19/18,,En Proceso,455
2299,8/21/17,Departamento,Venta,Cancún,84,554148 ,11/19/18,,En Proceso,455
2300,8/22/18,Industrial,Venta,Monterrey,165,889350 ,1/11/19,Carmen,Vendida,142
2301,8/22/17,Terreno,Alquiler,Tijuana,215,1694630 ,11/20/18,,En Proceso,455
2302,8/22/17,Estacionamiento,Venta,Ciudad de México,99,925749 ,11/20/18,,En Proceso,455
2303,8/22/18,Local,Venta,Tijuana,128,996096 ,4/27/19,Luisa,Vendida,248
2304,8/22/18,Estacionamiento,Alquiler,Tijuana,40,380280 ,3/29/19,Jesús,Vendida,219
2305,8/23/18,Casa,Venta,Tijuana,173,760854 ,3/13/19,Jesús,Vendida,202
2306,8/23/17,Departamento,Venta,Tijuana,41,219145 ,12/21/18,Carmen,Vendida,485
2307,8/23/17,Departamento,Venta,Monterrey,294,2574558 ,11/21/18,,En Proceso,455
2308,8/24/17,Terreno,Venta,Ciudad de México,214,1114940 ,11/22/18,,En Proceso,455
2309,8/24/17,Casa,Venta,Cancún,239,1793695 ,12/16/18,Carmen,Vendida,479
2310,8/25/18,Departamento,Alquiler,Monterrey,58,326598 ,3/23/19,María,Vendida,210
2311,8/25/18,Local,Venta,Cancún,228,1096452 ,3/31/19,Luisa,Vendida,218
2312,8/26/18,Estacionamiento,Alquiler,Tijuana,61,531493 ,1/3/19,Jesús,Vendida,130
2313,8/26/17,Terreno,Venta,Ciudad de México,269,1971501 ,11/24/18,,En Proceso,455
2314,8/26/18,Estacionamiento,Alquiler,Tijuana,59,307744 ,4/28/19,María,Vendida,245
2315,8/27/17,Terreno,Alquiler,Tijuana,67,506252 ,11/25/18,,En Proceso,455
2316,8/27/18,Departamento,Alquiler,Monterrey,76,498560 ,1/28/19,Pedro,Vendida,154
2317,8/28/17,Casa,Alquiler,Cancún,199,1277381 ,11/26/18,,En Proceso,455
2318,8/28/17,Departamento,Alquiler,Tijuana,146,1287428 ,11/26/18,,En Proceso,455
2319,8/28/17,Estacionamiento,Venta,Monterrey,220,1230240 ,11/26/18,,En Proceso,455
2320,8/28/18,Departamento,Venta,Monterrey,263,2173169 ,1/20/19,María,Vendida,145
2321,8/29/17,Local,Venta,Tijuana,272,2399312 ,12/28/18,Luisa,Vendida,486
2322,8/29/17,Estacionamiento,Alquiler,Monterrey,44,380072 ,12/14/18,Joaquín,Vendida,472
2323,8/29/17,Casa,Alquiler,Cancún,73,354853 ,11/27/18,,En Proceso,455
2324,8/29/18,Departamento,Venta,Cancún,215,1981440 ,5/3/19,Jesús,Vendida,247
2325,8/30/17,Departamento,Venta,Ciudad de México,233,2200452 ,11/28/18,,En Proceso,455
2326,8/30/18,Terreno,Venta,Monterrey,186,1695948 ,3/23/19,Pedro,Vendida,205
2327,8/30/18,Casa,Venta,Cancún,255,2080290 ,1/19/19,Luisa,Vendida,142
2328,8/31/17,Oficina,Venta,Tijuana,298,2977318 ,11/29/18,,En Proceso,455
2329,9/1/18,Local,Alquiler,Tijuana,43,403770 ,2/28/19,Jesús,Vendida,180
2330,9/1/18,Departamento,Venta,Cancún,70,634130 ,2/19/19,Joaquín,Vendida,171
2331,9/2/17,Departamento,Venta,Monterrey,179,1025491 ,12/1/18,,En Proceso,455
2332,9/3/17,Terreno,Venta,Monterrey,203,1191610 ,12/24/18,María,Vendida,477
2333,9/3/18,Industrial,Alquiler,Cancún,158,1553772 ,4/20/19,Luisa,Vendida,229
2334,9/4/18,Casa,Venta,Tijuana,289,2534241 ,1/28/19,María,Vendida,146
2335,9/4/17,Casa,Alquiler,Tijuana,221,1556282 ,12/3/18,,En Proceso,455
2336,9/4/18,Casa,Alquiler,Cancún,67,613251 ,3/8/19,Joaquín,Vendida,185
2337,9/4/17,Local,Alquiler,Ciudad de México,171,1176480 ,12/3/18,,En Proceso,455
2338,9/5/18,Departamento,Venta,Cancún,51,351492 ,1/26/19,María,Vendida,143
2339,9/5/17,Local,Alquiler,Monterrey,242,2326346 ,12/4/18,,En Proceso,455
2340,9/6/17,Casa,Alquiler,Monterrey,291,1643568 ,12/5/18,,En Proceso,455
2341,9/6/17,Departamento,Alquiler,Monterrey,274,2445724 ,12/20/18,Luisa,Vendida,470
2342,9/7/17,Estacionamiento,Venta,Monterrey,286,2153580 ,12/6/18,,En Proceso,455
2343,9/7/17,Terreno,Alquiler,Cancún,71,348823 ,12/6/18,,En Proceso,455
2344,9/7/18,Oficina,Venta,Monterrey,239,1994933 ,4/9/19,Carmen,Vendida,214
2345,9/7/18,Industrial,Alquiler,Monterrey,53,478431 ,1/28/19,Carmen,Vendida,143
2346,9/7/17,Estacionamiento,Alquiler,Ciudad de México,151,1110907 ,12/6/18,,En Proceso,455
2347,9/7/17,Local,Venta,Ciudad de México,224,2076480 ,12/6/18,,En Proceso,455
2348,9/8/18,Terreno,Alquiler,Cancún,94,407114 ,4/24/19,Pedro,Vendida,228
2349,9/8/17,Oficina,Venta,Cancún,245,1349705 ,12/7/18,,En Proceso,455
2350,9/8/17,Departamento,Alquiler,Ciudad de México,122,770552 ,12/7/18,,En Proceso,455
2351,9/9/17,Casa,Venta,Ciudad de México,188,918380 ,12/8/18,,En Proceso,455
2352,9/9/17,Estacionamiento,Venta,Cancún,48,256992 ,12/8/18,,En Proceso,455
2353,9/10/17,Estacionamiento,Venta,Tijuana,251,2180939 ,12/9/18,,En Proceso,455
2354,9/10/18,Oficina,Alquiler,Ciudad de México,142,680606 ,2/19/19,Pedro,Vendida,162
2355,9/10/17,Estacionamiento,Venta,Ciudad de México,202,874256 ,12/9/18,,En Proceso,455
2356,9/10/17,Oficina,Alquiler,Cancún,285,1299315 ,12/9/18,,En Proceso,455
2357,9/11/18,Departamento,Venta,Cancún,100,545100 ,1/11/19,Pedro,Vendida,122
2358,9/11/18,Local,Venta,Cancún,230,1580790 ,3/4/19,Carmen,Vendida,174
2359,9/12/18,Industrial,Alquiler,Ciudad de México,109,591325 ,1/7/19,Joaquín,Vendida,117
2360,9/12/17,Oficina,Venta,Ciudad de México,183,920490 ,12/11/18,,En Proceso,455
2361,9/13/17,Estacionamiento,Venta,Tijuana,68,583236 ,12/12/18,,En Proceso,455
2362,9/13/18,Departamento,Venta,Tijuana,294,2885316 ,2/13/19,María,Vendida,153
2363,9/14/17,Oficina,Venta,Ciudad de México,225,1239525 ,12/13/18,,En Proceso,455
2364,9/14/18,Departamento,Alquiler,Cancún,117,482274 ,5/2/19,María,Vendida,230
2365,9/15/17,Local,Venta,Monterrey,197,1967242 ,12/28/18,Pedro,Vendida,469
2366,9/15/17,Oficina,Venta,Ciudad de México,151,1057755 ,12/14/18,,En Proceso,455
2367,9/16/18,Terreno,Alquiler,Ciudad de México,224,1956864 ,1/28/19,Carmen,Vendida,134
2368,9/16/17,Oficina,Alquiler,Tijuana,72,604440 ,12/15/18,,En Proceso,455
2369,9/16/18,Estacionamiento,Alquiler,Ciudad de México,109,535408 ,1/6/19,Joaquín,Vendida,112
2370,9/17/17,Oficina,Alquiler,Cancún,126,779058 ,12/16/18,,En Proceso,455
2371,9/18/17,Oficina,Venta,Ciudad de México,239,2297985 ,12/17/18,,En Proceso,455
2372,9/19/18,Industrial,Venta,Tijuana,144,672192 ,2/15/19,María,Vendida,149
2373,9/19/17,Terreno,Venta,Ciudad de México,182,1298752 ,12/18/18,,En Proceso,455
2374,9/19/17,Departamento,Venta,Cancún,137,578688 ,12/18/18,,En Proceso,455
2375,9/19/17,Industrial,Venta,Cancún,245,1728230 ,12/18/18,,En Proceso,455
2376,9/19/18,Oficina,Venta,Tijuana,164,1040252 ,1/2/19,Carmen,Vendida,105
2377,9/20/17,Terreno,Venta,Tijuana,131,1134984 ,12/19/18,,En Proceso,455
2378,9/20/17,Terreno,Alquiler,Cancún,208,2066688 ,12/19/18,,En Proceso,455
2379,9/20/17,Industrial,Venta,Cancún,132,579348 ,12/31/18,Carmen,Vendida,467
2380,9/21/17,Casa,Venta,Ciudad de México,211,1326135 ,12/20/18,,En Proceso,455
2381,9/21/18,Estacionamiento,Venta,Ciudad de México,257,2121278 ,2/23/19,Joaquín,Vendida,155
2382,9/21/18,Industrial,Alquiler,Tijuana,279,1262196 ,4/24/19,Jesús,Vendida,215
2383,9/22/17,Local,Venta,Monterrey,257,2242839 ,12/21/18,,En Proceso,455
2384,9/22/18,Terreno,Venta,Ciudad de México,138,1317210 ,1/7/19,María,Vendida,107
2385,9/23/18,Departamento,Venta,Tijuana,254,2001266 ,2/10/19,Luisa,Vendida,140
2386,9/23/18,Oficina,Alquiler,Monterrey,134,1088616 ,3/11/19,María,Vendida,169
2387,9/23/17,Oficina,Venta,Monterrey,261,1475172 ,12/22/18,,En Proceso,455
2388,9/25/18,Oficina,Alquiler,Cancún,189,958608 ,2/23/19,Jesús,Vendida,151
2389,9/25/17,Departamento,Venta,Ciudad de México,98,458346 ,12/24/18,,En Proceso,455
2390,9/25/18,Terreno,Alquiler,Ciudad de México,41,185976 ,1/19/19,Luisa,Vendida,116
2391,9/25/18,Departamento,Alquiler,Tijuana,110,641080 ,1/31/19,Carmen,Vendida,128
2392,9/26/18,Terreno,Alquiler,Cancún,77,375067 ,1/10/19,Carmen,Vendida,106
2393,9/27/17,Local,Venta,Cancún,211,1819875 ,12/26/18,,En Proceso,455
2394,9/27/18,Oficina,Venta,Ciudad de México,135,1345545 ,5/7/19,Luisa,Vendida,222
2395,9/28/18,Casa,Alquiler,Ciudad de México,133,976885 ,1/14/19,Pedro,Vendida,108
2396,9/28/17,Terreno,Venta,Ciudad de México,115,1094225 ,12/27/18,,En Proceso,455
2397,9/28/17,Terreno,Alquiler,Monterrey,194,1519214 ,12/27/18,,En Proceso,455
2398,9/29/18,Industrial,Venta,Tijuana,216,1734264 ,5/6/19,Pedro,Vendida,219
2399,9/29/17,Casa,Venta,Tijuana,258,1536906 ,12/28/18,,En Proceso,455
2400,9/30/18,Casa,Venta,Monterrey,142,1194078 ,3/30/19,Joaquín,Vendida,181
2401,9/30/18,Departamento,Venta,Monterrey,244,2291404 ,4/23/19,María,Vendida,205
2402,10/2/18,Industrial,Venta,Monterrey,77,496881 ,2/1/19,Luisa,Vendida,122
2403,10/2/18,Local,Alquiler,Monterrey,72,372672 ,5/4/19,María,Vendida,214
2404,10/2/17,Departamento,Venta,Tijuana,292,1536212 ,12/31/18,,En Proceso,455
2405,10/2/18,Terreno,Alquiler,Monterrey,271,1780199 ,3/20/19,Carmen,Vendida,169
2406,10/3/18,Local,Venta,Tijuana,192,1484544 ,1/1/19,,En Proceso,90
2407,10/4/18,Departamento,Venta,Monterrey,290,2381770 ,3/11/19,María,Vendida,158
2408,10/4/18,Industrial,Venta,Cancún,284,2072632 ,2/2/19,Joaquín,Vendida,121
2409,10/4/18,Departamento,Venta,Ciudad de México,145,949025 ,1/20/19,Joaquín,Vendida,108
2410,10/4/18,Casa,Venta,Monterrey,295,1658785 ,1/2/19,,En Proceso,90
2411,10/5/18,Industrial,Venta,Monterrey,157,1242498 ,3/26/19,Luisa,Vendida,172
2412,10/5/18,Terreno,Venta,Cancún,95,724090 ,1/3/19,,En Proceso,90
2413,10/5/18,Industrial,Venta,Tijuana,182,896532 ,1/3/19,,En Proceso,90
2414,10/6/18,Local,Venta,Cancún,223,985883 ,4/14/19,Luisa,Vendida,190
2415,10/6/18,Oficina,Venta,Tijuana,272,2008176 ,1/4/19,,En Proceso,90
2416,10/7/18,Terreno,Venta,Monterrey,51,288966 ,1/5/19,,En Proceso,90
2417,10/7/18,Terreno,Venta,Cancún,215,1015015 ,3/3/19,Carmen,Vendida,147
2418,10/7/18,Casa,Venta,Cancún,123,1211427 ,4/9/19,Jesús,Vendida,184
2419,10/8/18,Departamento,Alquiler,Tijuana,59,552476 ,1/6/19,,En Proceso,90
2420,10/8/18,Terreno,Alquiler,Monterrey,136,777240 ,4/4/19,Carmen,Vendida,178
2421,10/8/18,Industrial,Venta,Monterrey,212,1565620 ,4/4/19,María,Vendida,178
2422,10/8/18,Departamento,Venta,Tijuana,99,914463 ,1/22/19,Jesús,Vendida,106
2423,10/8/18,Local,Venta,Ciudad de México,217,1770503 ,2/11/19,Pedro,Vendida,126
2424,10/9/18,Casa,Venta,Monterrey,250,1370500 ,1/7/19,,En Proceso,90
2425,10/9/18,Casa,Venta,Monterrey,57,360582 ,1/7/19,,En Proceso,90
2426,10/9/18,Local,Alquiler,Ciudad de México,280,2327080 ,1/7/19,,En Proceso,90
2427,10/9/18,Local,Alquiler,Tijuana,191,1345213 ,1/7/19,,En Proceso,90
2428,10/10/18,Estacionamiento,Venta,Ciudad de México,275,2096050 ,1/8/19,,En Proceso,90
2429,10/10/18,Oficina,Alquiler,Cancún,202,1028988 ,1/8/19,,En Proceso,90
2430,10/11/18,Oficina,Alquiler,Tijuana,178,1319336 ,1/9/19,,En Proceso,90
2431,10/11/18,Casa,Venta,Tijuana,212,2108128 ,1/9/19,,En Proceso,90
2432,10/13/18,Terreno,Venta,Cancún,189,1794366 ,1/11/19,,En Proceso,90
2433,10/13/18,Oficina,Venta,Ciudad de México,64,594880 ,4/6/19,Luisa,Vendida,175
2434,10/13/18,Estacionamiento,Venta,Cancún,244,2429752 ,1/15/19,Carmen,Vendida,94
2435,10/13/18,Terreno,Alquiler,Ciudad de México,117,762606 ,1/11/19,,En Proceso,90
2436,10/13/18,Local,Venta,Monterrey,271,1923558 ,4/17/19,Luisa,Vendida,186
2437,10/13/18,Oficina,Alquiler,Cancún,271,2621925 ,2/19/19,Carmen,Vendida,129
2438,10/14/18,Departamento,Venta,Tijuana,133,1066527 ,4/30/19,Luisa,Vendida,198
2439,10/14/18,Terreno,Alquiler,Cancún,293,2560527 ,1/12/19,,En Proceso,90
2440,10/15/18,Estacionamiento,Venta,Monterrey,206,1659742 ,3/8/19,Jesús,Vendida,144
2441,10/15/18,Industrial,Alquiler,Ciudad de México,83,695789 ,2/18/19,Carmen,Vendida,126
2442,10/16/18,Oficina,Alquiler,Ciudad de México,250,1480500 ,2/19/19,Luisa,Vendida,126
2443,10/16/18,Local,Venta,Cancún,85,839630 ,1/14/19,,En Proceso,90
2444,10/17/18,Industrial,Venta,Tijuana,292,1905300 ,3/12/19,Carmen,Vendida,146
2445,10/17/18,Casa,Alquiler,Tijuana,128,544896 ,1/15/19,,En Proceso,90
2446,10/17/18,Local,Venta,Monterrey,181,1405465 ,1/15/19,,En Proceso,90
2447,10/18/18,Industrial,Alquiler,Tijuana,92,538568 ,1/16/19,,En Proceso,90
2448,10/18/18,Local,Alquiler,Cancún,166,1573514 ,3/17/19,Pedro,Vendida,150
2449,10/18/18,Casa,Venta,Cancún,44,224928 ,1/16/19,,En Proceso,90
2450,10/18/18,Oficina,Venta,Cancún,234,1438866 ,1/16/19,,En Proceso,90
2451,10/19/18,Local,Venta,Ciudad de México,122,817156 ,1/17/19,,En Proceso,90
2452,10/19/18,Casa,Venta,Ciudad de México,239,1215554 ,5/3/19,Luisa,Vendida,196
2453,10/21/18,Local,Alquiler,Cancún,123,961368 ,1/19/19,,En Proceso,90
2454,10/21/18,Local,Alquiler,Ciudad de México,128,1162624 ,1/19/19,,En Proceso,90
2455,10/22/18,Estacionamiento,Venta,Monterrey,196,1210496 ,1/20/19,,En Proceso,90
2456,10/22/18,Casa,Venta,Ciudad de México,275,2669425 ,3/23/19,Jesús,Vendida,152
2457,10/23/18,Industrial,Alquiler,Tijuana,242,1250172 ,3/8/19,María,Vendida,136
2458,10/23/18,Oficina,Venta,Ciudad de México,236,1300360 ,1/21/19,,En Proceso,90
2459,10/23/18,Estacionamiento,Venta,Cancún,187,1513765 ,1/21/19,,En Proceso,90
2460,10/23/18,Local,Alquiler,Monterrey,273,1766310 ,1/21/19,,En Proceso,90
2461,10/24/18,Terreno,Alquiler,Cancún,187,1469446 ,3/31/19,Joaquín,Vendida,158
2462,10/24/18,Estacionamiento,Alquiler,Cancún,221,1318707 ,1/22/19,,En Proceso,90
2463,10/24/18,Oficina,Alquiler,Monterrey,224,1126944 ,4/7/19,Joaquín,Vendida,165
2464,10/25/18,Estacionamiento,Alquiler,Ciudad de México,137,931463 ,1/23/19,,En Proceso,90
2465,10/25/18,Departamento,Venta,Cancún,192,1661760 ,1/23/19,,En Proceso,90
2466,10/26/18,Local,Venta,Ciudad de México,293,1956068 ,5/3/19,Jesús,Vendida,189
2467,10/26/18,Departamento,Alquiler,Ciudad de México,111,529137 ,1/24/19,,En Proceso,90
2468,10/26/18,Industrial,Venta,Monterrey,50,466850 ,1/24/19,,En Proceso,90
2469,10/26/18,Industrial,Alquiler,Monterrey,41,379291 ,4/26/19,María,Vendida,182
2470,10/26/18,Local,Venta,Tijuana,53,506256 ,1/24/19,,En Proceso,90
2471,10/28/18,Casa,Alquiler,Cancún,247,1107301 ,1/26/19,,En Proceso,90
2472,10/29/18,Industrial,Alquiler,Tijuana,172,1167020 ,3/28/19,Pedro,Vendida,150
2473,10/29/18,Casa,Alquiler,Monterrey,125,1041625 ,5/4/19,Pedro,Vendida,187
2474,10/29/18,Terreno,Alquiler,Ciudad de México,245,1240925 ,1/27/19,,En Proceso,90
2475,10/29/18,Terreno,Alquiler,Monterrey,73,660577 ,3/25/19,Carmen,Vendida,147
2476,10/29/18,Industrial,Venta,Monterrey,247,1843361 ,1/30/19,Pedro,Vendida,93
2477,10/29/18,Departamento,Alquiler,Cancún,156,887328 ,1/27/19,,En Proceso,90
2478,10/30/18,Estacionamiento,Alquiler,Ciudad de México,63,416997 ,3/13/19,Joaquín,Vendida,134
2479,10/30/18,Casa,Alquiler,Cancún,99,455499 ,1/28/19,,En Proceso,90
2480,10/31/18,Departamento,Alquiler,Monterrey,285,1940565 ,1/29/19,,En Proceso,90
2481,10/31/18,Estacionamiento,Venta,Tijuana,285,1638750 ,5/4/19,Carmen,Vendida,185
2482,10/31/18,Oficina,Venta,Monterrey,294,2267622 ,1/29/19,,En Proceso,90
2483,11/1/18,Local,Alquiler,Cancún,121,567611 ,3/18/19,Jesús,Vendida,137
2484,11/1/18,Departamento,Alquiler,Cancún,260,2292160 ,3/7/19,Jesús,Vendida,126
2485,11/2/18,Casa,Venta,Monterrey,190,1105230 ,1/31/19,,En Proceso,90
2486,11/2/18,Oficina,Alquiler,Ciudad de México,47,400816 ,3/28/19,Carmen,Vendida,146
2487,11/2/18,Casa,Venta,Monterrey,141,821889 ,1/31/19,,En Proceso,90
2488,11/3/18,Terreno,Alquiler,Tijuana,283,2569923 ,3/28/19,Pedro,Vendida,145
2489,11/3/18,Estacionamiento,Alquiler,Ciudad de México,123,963459 ,2/1/19,,En Proceso,90
2490,11/3/18,Estacionamiento,Alquiler,Ciudad de México,141,763938 ,5/6/19,Jesús,Vendida,184
2491,11/3/18,Estacionamiento,Alquiler,Ciudad de México,43,294722 ,5/5/19,Jesús,Vendida,183
2492,11/3/18,Terreno,Alquiler,Tijuana,76,354084 ,2/1/19,,En Proceso,90
2493,11/3/18,Estacionamiento,Alquiler,Monterrey,275,1623600 ,4/28/19,Pedro,Vendida,176
2494,11/3/18,Industrial,Venta,Monterrey,67,637103 ,4/26/19,Pedro,Vendida,174
2495,11/4/18,Oficina,Venta,Ciudad de México,130,1186380 ,3/6/19,Jesús,Vendida,122
2496,11/4/18,Local,Alquiler,Monterrey,197,1704050 ,2/2/19,,En Proceso,90
2497,11/4/18,Departamento,Venta,Ciudad de México,292,1427004 ,2/2/19,,En Proceso,90
2498,11/5/18,Industrial,Alquiler,Ciudad de México,208,1269008 ,2/3/19,,En Proceso,90
2499,11/5/18,Oficina,Venta,Ciudad de México,248,1270256 ,2/3/19,,En Proceso,90
2500,11/5/18,Industrial,Alquiler,Tijuana,75,480600 ,2/3/19,,En Proceso,90
2501,11/5/18,Casa,Alquiler,Tijuana,212,1357648 ,4/25/19,Luisa,Vendida,171
2502,11/5/18,Industrial,Venta,Ciudad de México,246,2345364 ,2/3/19,,En Proceso,90
2503,11/6/18,Estacionamiento,Venta,Ciudad de México,267,1516293 ,2/21/19,Joaquín,Vendida,107
2504,11/7/18,Industrial,Venta,Tijuana,136,1262624 ,3/27/19,Carmen,Vendida,140
2505,11/7/18,Oficina,Venta,Monterrey,67,342705 ,2/5/19,,En Proceso,90
2506,11/7/18,Local,Alquiler,Monterrey,166,1607710 ,2/5/19,,En Proceso,90
2507,11/7/18,Casa,Venta,Monterrey,129,722013 ,3/18/19,Carmen,Vendida,131
2508,11/8/18,Local,Alquiler,Tijuana,174,799356 ,2/6/19,,En Proceso,90
2509,11/8/18,Estacionamiento,Venta,Monterrey,124,950832 ,2/6/19,,En Proceso,90
2510,11/8/18,Oficina,Venta,Ciudad de México,165,1355805 ,2/6/19,,En Proceso,90
2511,11/9/18,Estacionamiento,Alquiler,Ciudad de México,295,1767345 ,4/3/19,Jesús,Vendida,145
2512,11/9/18,Local,Venta,Monterrey,127,815467 ,4/25/19,Pedro,Vendida,167
2513,11/9/18,Departamento,Venta,Cancún,55,238975 ,2/7/19,,En Proceso,90
2514,11/9/18,Casa,Venta,Tijuana,70,407610 ,2/7/19,,En Proceso,90
2515,11/9/18,Departamento,Alquiler,Ciudad de México,285,2565285 ,2/7/19,,En Proceso,90
2516,11/9/18,Industrial,Alquiler,Ciudad de México,195,1414140 ,2/7/19,,En Proceso,90
2517,11/10/18,Terreno,Alquiler,Monterrey,201,850029 ,4/22/19,María,Vendida,163
2518,11/10/18,Local,Alquiler,Monterrey,61,265289 ,2/17/19,Carmen,Vendida,99
2519,11/11/18,Local,Alquiler,Tijuana,239,1197390 ,2/9/19,,En Proceso,90
2520,11/11/18,Departamento,Alquiler,Ciudad de México,223,1071515 ,3/20/19,Luisa,Vendida,129
2521,11/12/18,Industrial,Venta,Tijuana,72,449064 ,2/10/19,,En Proceso,90
2522,11/12/18,Terreno,Alquiler,Ciudad de México,132,936672 ,2/10/19,,En Proceso,90
2523,11/13/18,Industrial,Venta,Tijuana,262,2517034 ,2/11/19,,En Proceso,90
2524,11/13/18,Estacionamiento,Alquiler,Ciudad de México,186,1464192 ,2/11/19,,En Proceso,90
2525,11/13/18,Oficina,Alquiler,Ciudad de México,173,934200 ,2/11/19,,En Proceso,90
